1,「历史」,回到明朝当王爷,96658,月关
2,「历史」,极品家丁,44485,禹岩
3,「诸天无限」,无限恐怖,41916,zhttty
4,「仙侠」,寸芒,36042,我吃西红柿
5,「仙侠」,星辰变,35516,我吃西红柿
6,「科幻」,师士传说,28515,方想
7,「玄幻」,张三丰异界游,27529,写字板
8,「历史」,庆余年,21725,猫腻
9,「玄幻」,异界兽医,21302,油炸包子
10,「历史」,纳妾记,19419,沐轶
11,「都市」,天擎,18434,撒冷
12,「游戏」,从零开始,13512,雷云风暴
13,「军事」,弹痕,13452,纷舞妖姬
14,「历史」,初唐房二传,9189,晴了
15,「历史」,宋风,9021,戒念
16,「玄幻」,神墓,8891,辰东
17,「体育」,冠军教父,8750,林海听涛
18,「玄幻」,江山美人志,8523,瑞根
19,「玄幻」,异界之极品奶爸,8493,圣骑士的传说
20,「科幻」,冒牌大英雄,5600,七十二编
21,「游戏」,网游之模拟城市,5391,笨太子
22,「历史」,大汉帝国风云录,4945,猛子
23,「仙侠」,佛本是道,4835,梦入神机
24,「游戏」,法师传奇,4678,麻烦
25,「历史」,天宝风流,4528,水叶子
26,「仙侠」,梦幻王,3464,苍天白鹤
27,「仙侠」,我的修道生涯,3363,小小圣
28,「玄幻」,人欲,3187,徐公子胜治
29,「玄幻」,巫临异世,2794,吾知
30,「科幻」,母皇,2743,流浪的蛤蟆
31,「军事」,国破山河在,2727,华表
32,「历史」,恶明,2686,特别白
33,「诸天无限」,时光之心,2519,格子里的夜晚
34,「游戏」,网游之天地,2435,隐为者
35,「都市」,都市至尊首富,2427,鱼人二代
36,「玄幻」,风临异世,2288,蓝领笑笑生
37,「仙侠」,张三丰弟子现代生活录,2172,断桥残雪
38,「玄幻」,异世之古武圣皇,2167,醉酒的老虎
39,「玄幻」,海王祭,2136,骷髅精灵
40,「玄幻」,异世之富甲天下,2125,小楼暮霭
41,「游戏」,蜀山,2100,流浪的蛤蟆
42,「游戏」,网游之复活,2027,网络黑侠
43,「游戏」,网游审判,2025,羽民
44,「历史」,靖难天下,1944,屋顶骑兵
45,「仙侠」,星耀幻世,1899,夜神舞.QD
46,「仙侠」,绿袍老祖,1828,掌中芥
47,「游戏」,网游之书生传奇,1791,期待
48,「游戏」,百炼成妖,1779,落月追风
49,「都市」,玩物人生,1712,断刃天涯
50,「玄幻」,饲神,1677,石三
