1,「仙侠」,玄界之门,397589,忘语
2,「仙侠」,一念永恒,233980,耳根
3,「仙侠」,天影,217494,萧鼎
4,「玄幻」,雪鹰领主,210150,我吃西红柿
5,「玄幻」,弑天刃,176927,小刀锋利
6,「玄幻」,五行天,172913,方想
7,「都市」,龙皇武神,164257,步征
8,「都市」,美食供应商,153136,会做菜的猫
9,「历史」,银狐,147014,孑与2
10,「仙侠」,斗战狂潮,136794,骷髅精灵
11,「玄幻」,巫神纪,131180,血红
12,「仙侠」,不朽凡人,128455,鹅是老五
13,「玄幻」,斗罗大陆III龙王传说,127699,唐家三少
14,「科幻」,异常生物见闻录,117671,远瞳
15,「玄幻」,完美世界,112438,辰东
16,「都市」,修真聊天群（聊天群的日常生活）,104759,圣骑士的传说
17,「玄幻」,天域苍穹,103502,风凌天下
18,「历史」,医统江山,98374,石章鱼
19,「玄幻」,大主宰,97340,天蚕土豆
20,「玄幻」,儒道至圣,94576,永恒之火
21,「历史」,赘婿,93504,愤怒的香蕉
22,「玄幻」,择天记,90918,猫腻
23,「奇幻」,放开那个女巫,88299,二目
24,「都市」,佣兵的战争,85761,如水意
25,「武侠」,白袍总管,81987,萧舒
26,「都市」,元气少年,77394,张君宝
27,「都市」,重生之神级学霸,73237,志鸟村
28,「仙侠」,飞天,68705,跃千愁
29,「玄幻」,人道至尊,65759,宅猪
30,「游戏」,惊悚乐园,65410,三天两觉
31,「都市」,重生完美时代,65080,公子不歌
32,「玄幻」,黑铁之堡,65016,醉虎
33,「玄幻」,太古神王,64655,净无痕
34,「都市」,神藏,63334,打眼
35,「玄幻」,全职法师,60414,乱
36,「玄幻」,超凡传,60411,萧潜
37,「都市」,完美人生,60089,刀一耕
38,「都市」,重生之我为书狂,58525,天下第一白
39,「都市」,超级怪兽工厂,58471,匣中藏剑
40,「历史」,我要做皇帝,57067,要离刺荆轲
41,「体育」,冠军之心,49342,林海听涛
42,「历史」,庶子风流,48100,上山打老虎额
43,「体育」,全能运动员,46525,过关斩将
44,「玄幻」,一世之尊,46427,爱潜水的乌贼
45,「历史」,寒门状元,46109,天子
46,「玄幻」,永恒剑主,45795,滚开
47,「都市」,天启之门,45444,跳舞
48,「玄幻」,万古神帝,45272,飞天鱼
49,「玄幻」,修炼狂潮,45070,傅啸尘
50,「玄幻」,史上最强师兄,42809,八月飞鹰
