1,「玄幻」,宿命之环,2361572,爱潜水的乌贼
2,「仙侠」,赤心巡天,1381702,情何以甚
3,「仙侠」,谁让他修仙的！,1341147,最白的乌鸦
4,「都市」,逼我重生是吧,1103639,幼儿园一把手
5,「玄幻」,高武纪元,1097775,烽仙
6,「仙侠」,玄鉴仙族,1048582,季越人
7,「都市」,都重生了谁谈恋爱啊,930463,错哪儿了
8,「轻小说」,轮回乐园,873847,那一只蚊子
9,「玄幻」,神农道君,863955,神威校尉
10,「科幻」,黄昏分界,813814,黑山老鬼
11,「都市」,1979黄金时代,698565,睡觉会变白
12,「科幻」,天才俱乐部,696875,城城与蝉
13,「军事」,炮火弧线,692387,康斯坦丁伯爵
14,「玄幻」,志怪书太平令,691587,阎ZK
15,「都市」,重回1982小渔村,681325,米饭的米
16,「玄幻」,高武纪元,672520,裴屠狗
17,「历史」,晋末长剑,616474,孤独麦客
18,「都市」,国民法医,604873,志鸟村
19,「玄幻」,从水猴子开始成神,596280,甲壳蚁
20,「都市」,捞尸人,570623,纯洁滴小龙
21,「玄幻」,夜无疆,554989,辰东
22,「玄幻」,从斩妖除魔开始长生不死,513689,陆月十九
23,「科幻」,深海余烬,486673,远瞳
24,「玄幻」,普罗之主,465897,沙拉古斯
25,「仙侠」,仙人消失之后,464190,风行水云间
26,「玄幻」,天人图谱,450902,误道者
27,「玄幻」,大道之上,443882,宅猪
28,「玄幻」,万世之名,424215,古羲
29,「轻小说」,不许没收我的人籍,420632,可怜的夕夕
30,「轻小说」,我的超能力每周刷新,394178,一片雪饼
31,「仙侠」,我有一个修仙世界,390249,纯九莲宝灯
32,「仙侠」,仙工开物,377977,蛊真人
33,「仙侠」,不是吧君子也防,374880,阳小戎
34,「都市」,文豪1978,373047,坐望敬亭
35,「历史」,神话版三国,366829,坟土荒草
36,「玄幻」,趋吉避凶，从天师府开始,340166,八月飞鹰
37,「科幻」,异度旅社,338305,远瞳
38,「科幻」,这游戏也太真实了,336526,晨星LL
39,「都市」,都重生了谁考公务员啊,332903,柳岸花又明
40,「都市」,这个影帝只想考证,318870,江公子阿宝
41,「轻小说」,天命之上,314563,风月
42,「仙侠」,光阴之外,307551,耳根
43,「历史」,唐人的餐桌,293737,孑与2
44,「玄幻」,乱世书,293127,姬叉
45,「历史」,我的公公叫康熙,288094,雁九
46,「玄幻」,青山,286376,会说话的肘子
47,「轻小说」,那就让她们献上忠诚吧！,286129,常世
48,「科幻」,吞噬星空2起源大陆,274276,我吃西红柿
49,「都市」,御兽之王,272496,轻泉流响
50,「历史」,满唐华彩,267226,怪诞的表哥
